median,mean,std,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,3.35895560582687e-06,3.52944464761558e-05,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,1.30763071836037e-05,0.000180873631163036,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-6.456219e-05,-6.4637185281664e-05,7.00577093019117e-07,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,-3.01535799422731e-12,1.149513337494e-10,1_1_1_34_RXN_c
0,5.092238336521e-06,0.000159155413044472,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,7.22050918009955e-06,0.000188960362009426,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.015109628,0.0145312523499947,0.00115886910350794,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,9.45065401655005e-14,9.45065401655001e-12,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
0.0074632306,0.00720583937609551,0.000954690393113518,1_18_1_2_RXN_p
0,-6.49095835574795e-14,4.16399248710358e-12,1_2_1_1_RXN_c
0,0,0,1_2_1_13_RXN_p
0,9.35364289393835e-06,4.56748598027132e-05,1_2_1_2_RXN_m
0,4.70928213989772e-07,1.2268282883336e-05,1_2_1_2_RXN_p
0,5.51652772487618e-06,4.97165440128558e-05,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
6.15839800000146e-05,0.000687308579863274,0.000882914113105662,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,1.25944368529471e-05,7.91881687690939e-05,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
4.71108e-05,4.71108002449619e-05,1.83832429465919e-11,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,1.25755005138052e-05,0.000251208223504912,1_5_1_7_RXN_c
0,-2.30786223886354e-05,0.00026357617786099,1_5_1_8_RXN_c
0,1.05031218748302e-05,8.14310777739462e-05,1_5_1_9_RXN_c
0,6.02964586896059e-05,0.000265155509645188,1_5_5_1_RXN_m
0,2.92099208207784e-06,5.08337462331364e-05,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.0001494078,0.000152859492695219,3.32990348890463e-05,1_8_4_9_RXN_p
0,1.56389789394593e-05,0.000120504020250507,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,4.29801850126367e-06,5.65069660717752e-05,1_8_5_1_RXN_p
0,2.82975737640426e-06,4.58410936826456e-05,1_8_5_1_RXN_x
-6.79593e-05,-7.75873297724702e-05,5.28131364299573e-05,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.000358652006666666,-0.000298475136548706,0.000151785702111722,1TRANSKETO_RXN_p
0,1.05031218748302e-05,8.14310777739462e-05,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,1.05655139533741e-15,1.05655139533741e-13,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.000313075,0.000318795692134368,4.90535076752607e-05,2_ISOPROPYLMALATESYN_RXN_p
0,1.05031218748302e-05,8.14310777739462e-05,2_KETO_ADIPATE_DEHYDROG_RXN_m
0.0001486089,0.000142062235585015,0.000103640410138026,2_KETOGLUTARATE_xc
0,3.35895560582687e-06,3.52944464761558e-05,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.00082075459,0.000831551709230021,3.78351138917431e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,8.28595734805507e-06,0.000144017642316586,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
2.415185e-06,4.35224134436558e-05,0.000318059706401499,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,1.60076897330337e-05,0.000198950588408172,2_4_1_67_RXN_c
2.415185e-06,1.89859618900249e-05,0.000203321597050703,2_4_1_82_RXN_c
0.0003442641,0.000347195840136749,2.77166154157345e-05,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,-2.25371296962234e-15,2.25371296962232e-13,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,-4.90616241384054e-14,4.22918892489874e-12,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
0,0,0,2_6_1_58_RXN_c
0,-2.25371296962234e-15,2.25371296962232e-13,2_6_1_80_RXN_c
0,1.35848361978326e-05,0.000261100169702484,2_7_1_133_RXN_c
0,2.60712283180312e-05,0.000145084321182432,2_7_1_134_RXN_c
0,1.44549569313868e-05,0.000268382134443898,2_7_1_139_RXN_c
0,-1.41374377381716e-14,1.41374377381712e-12,2_7_1_140_RXN_c
0,-5.63528902361455e-15,5.63528902361458e-13,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.00505649892916667,0.00503647510833375,0.000598225407122684,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,7.11958725957014e-06,0.000132619428760971,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0.00013219877,0.000107570260141173,0.000264400476881634,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,8.03188474915372e-06,0.000141776167310403,2_7_7_15_RXN_c
0,3.78642529920005e-05,5.93178266446556e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,-5.63528902361455e-15,5.63528902361458e-13,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,3.35895560582687e-06,3.52944464761558e-05,2KETO_3METHYLVALERATE_RXN_m
0,5.72069213437096e-06,4.90535076752604e-05,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,1.3178827094766e-05,0.000108037901953961,2KETOBUTYRYL_TRANS_mc
