median,mean,std,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,5.42642070210697e-06,5.34645469277062e-05,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,2.3145361238216e-05,0.000279693893303482,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-7.612521e-05,-7.62082069329207e-05,8.01979457895413e-07,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,1.71030024405307e-14,1.71030024405301e-12,1_1_1_34_RXN_c
0,1.72894366028383e-05,0.000342507588872173,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,1.30299756985325e-05,0.000298658960284653,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.01776072448625,0.0173254955332803,0.00138383380366759,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,-5.6068000001369e-15,5.60680000013693e-13,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
0.012535564091,0.0126097541426238,0.0013170325903449,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
0,0,0,1_2_1_13_RXN_p
0,1.04077747225774e-05,5.24877853640859e-05,1_2_1_2_RXN_m
0,6.21207893381526e-07,1.52852504092198e-05,1_2_1_2_RXN_p
0,6.26530174398112e-06,6.05729471536106e-05,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0.00153243926,0.00181241480511848,0.00120499775251821,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,1.67538105473918e-05,0.000111141108332568,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
5.6068e-05,5.60679996961232e-05,1.09098481781917e-11,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,1.8460909677827e-05,0.000354852682416791,1_5_1_7_RXN_c
0,-3.55374976511808e-05,0.000375318974401383,1_5_1_8_RXN_c
0,1.7076587991406e-05,0.000124797708629754,1_5_1_9_RXN_c
0,6.49782051046532e-05,0.000413603855619159,1_5_5_1_RXN_m
0,4.55592322086174e-06,7.83753401342705e-05,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.000177814,0.000182613269591684,4.90788399667513e-05,1_8_4_9_RXN_p
0,2.25783573053083e-05,0.000168617352116514,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,7.69601617407185e-06,9.51982470561038e-05,1_8_5_1_RXN_p
0,4.96241660186733e-06,7.50820106372865e-05,1_8_5_1_RXN_x
-8.08805e-05,-9.10096246835282e-05,5.85838127568168e-05,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-9.20055e-05,9.50420081863233e-06,0.000185743728067059,1TRANSKETO_RXN_p
0,1.7076587991406e-05,0.000124797708629754,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.0003726,0.000381570564808219,7.32751348963674e-05,2_ISOPROPYLMALATESYN_RXN_p
0,1.7076587991406e-05,0.000124797708629754,2_KETO_ADIPATE_DEHYDROG_RXN_m
0.0001768645,0.000166239268904519,0.000180835014178497,2_KETOGLUTARATE_xc
0,5.42642070210697e-06,5.34645469277062e-05,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0011319388035,0.00114821231657427,5.77888447254145e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,9.43502578449044e-06,0.00017833035750464,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0,6.20198568845292e-05,0.000455969262276544,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,2.17864595350872e-05,0.000271927788102569,2_4_1_67_RXN_c
0,3.06825177834712e-05,0.00032218206509001,2_4_1_82_RXN_c
0.0004097197,0.000413333138572789,3.4544977698726e-05,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,-7.45332405476465e-14,7.45332405476465e-12,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
0,0,0,2_6_1_58_RXN_c
0,-7.4533240546743e-14,7.4533240546743e-12,2_6_1_80_RXN_c
0,2.46859238435975e-05,0.000410711425243638,2_7_1_133_RXN_c
0,3.39592571240554e-05,0.0001933544372813,2_7_1_134_RXN_c
0,2.3823727094773e-05,0.000402310142893003,2_7_1_139_RXN_c
0,-9.80290547420695e-15,1.14513946552868e-12,2_7_1_140_RXN_c
0,-9.43019349030132e-15,9.43019349030136e-13,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.0070024155226875,0.00673177613042691,0.00083013957701389,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,1.35813846329097e-05,0.000212767625869911,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0.00015587543,0.00015989487896262,0.000324208801914607,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,1.19941082252626e-05,0.000202393689806339,2_7_7_15_RXN_c
0,1.12313000033677e-05,4.02806521944077e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,-9.43019349030132e-15,9.43019349030136e-13,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,5.42642070210697e-06,5.34645469277062e-05,2KETO_3METHYLVALERATE_RXN_m
0,8.97056482225812e-06,7.32751348946473e-05,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,2.97324381413783e-05,0.000162661523114754,2KETOBUTYRYL_TRANS_mc
0,1.7076587991406e-05,0.000124797708629754,2KG_2K_ADIPATE_mc
0,1.31262408046319e-07,5.38557839653647e-06,2KG_ACONITATE_mc
