minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.00141744393900817,0.00141744393900817,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00789437055823328,0.00789437055823328,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-0.000173954654997033,-0.00015738754495942,1.6567110037613e-05,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.0112462585981694,0.0112462585981694,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.0180486767626426,0.0180486767626426,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0340692166752176,0.0399582019,0.00588898522478236,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.0168692699678559,-0.00269366800000626,0.0141756019678496,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0180486767625325,0,0.0180486767625325,1_2_1_13_RXN_p
0,0.000853986045188643,0.000853986045188643,1_2_1_2_RXN_m
0,0.000853986044619771,0.000853986044619771,1_2_1_2_RXN_p
0,0.00205002222599679,0.00205002222599679,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.0104717270135097,0.0104717270135097,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.00234011971088575,0.00234011971088575,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
9.880665e-05,0.00010920735,1.04007e-05,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.0180486767624188,0.0180486767624188,1_5_1_7_RXN_c
-0.0180486767624188,0,0.0180486767624188,1_5_1_8_RXN_c
0,0.00212337646566247,0.00212337646566247,1_5_1_9_RXN_c
0,0.00603094517567785,0.00603094517567785,1_5_5_1_RXN_m
0,0.00211500270223375,0.00211500270223375,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.00032039415,0.00115529712160299,0.000834902971602993,1_8_4_9_RXN_p
0,0.00397026823395302,0.00397026823395302,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00198513411735184,0.00198513411735184,1_8_5_1_RXN_p
0,0.00198513411697874,0.00198513411697874,1_8_5_1_RXN_x
-0.0011540072716798,-0.000141787499956081,0.00101221977172372,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00681469532689655,-0.000538670004061714,0.00627602532283483,1TRANSKETO_RXN_p
0,0.00212337646566247,0.00212337646566247,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.00066924555,0.00240578204918747,0.00173653649918747,2_ISOPROPYLMALATESYN_RXN_p
0,0.00212337646566247,0.00212337646566247,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.00141744393900817,0.00141744393900817,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0013645120085,0.00191660693617223,0.000552094927672227,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00522242975339625,0.00522242975339625,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
9.7223e-06,0.00523215205309987,0.00522242975309987,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00522242975443875,0.00522242975443875,2_4_1_67_RXN_c
9.7223e-06,0.00523215205443314,0.00522242975443314,2_4_1_82_RXN_c
0.0007083827,0.0013975594291091,0.000689176729109098,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.0104448595079637,0.0104448595079637,2_7_1_133_RXN_c
0,0.00174080991798896,0.00174080991798896,2_7_1_134_RXN_c
0,0.010444859508865,0.010444859508865,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00158783012625463,0.0282222397729583,0.029810069899213,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00522242975364291,0.00522242975364291,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.0107671292437109,0.0107671292437109,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00522242975316692,0.00522242975316692,2_7_7_15_RXN_c
0,0.000356192864956029,0.000356192864956029,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.00141744393900817,0.00141744393900817,2KETO_3METHYLVALERATE_RXN_m
0,0.00169899102285968,0.00169899102285968,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00261121487710625,0.00261121487710625,2KETOBUTYRYL_TRANS_mc
0,0.0021233764656472,0.0021233764656472,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00234011971087966,0.00234011971087966,2OXOBUT_TRANS_mc
-0.00177733325824647,0.00229654246584232,0.00407387572408879,2OXOBUT_TRANS_pc
