minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.000984451096514517,0.000984451096514517,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00636301886814185,0.00636301886814185,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-1.17621315e-05,-1.06419284975345e-05,1.12020300246546e-06,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.0127260377437324,0.0127260377437324,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.0127260377369112,0.0127260377369112,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.00101093304981852,0.017580384,0.0165694509501815,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
0.00474322848151587,0.0347356890099491,0.0299924605284332,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0268261805589418,0,0.0268261805589418,1_2_1_13_RXN_p
0,0.000584307742444713,0.000584307742444713,1_2_1_2_RXN_m
0,0.000584307742362138,0.000584307742362138,1_2_1_2_RXN_p
0,0.00106372990139358,0.00106372990139358,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.020248946872357,0.020248946872357,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.00165001759701916,0.00165001759701916,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
2.967553e-05,3.279927e-05,3.12374e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.0127260377373659,0.0127260377373659,1_5_1_7_RXN_c
-0.0127260377371385,0,0.0127260377371385,1_5_1_8_RXN_c
0,0.00125823939406973,0.00125823939406973,1_5_1_9_RXN_c
0,0.00934771134745326,0.00934771134745326,1_5_5_1_RXN_m
0,0.00247450733768544,0.00247450733768544,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
9.622683e-05,0.00113826906205045,0.00104204223205045,1_8_4_9_RXN_p
0,0.00356329056666608,0.00356329056666608,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.0024745073376735,0.0024745073376735,1_8_5_1_RXN_p
0,0.00207168056203461,0.00207168056203461,1_8_5_1_RXN_x
-0.000694278132868931,-4.25843199991505e-05,0.00065169381286978,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00113764595027988,0.00367847485824768,0.00481612080852756,1TRANSKETO_RXN_p
0,0.00125823939406973,0.00125823939406973,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.00020100005,0.00129973540822925,0.00109873535822925,2_ISOPROPYLMALATESYN_RXN_p
0,0.00125823939406973,0.00125823939406973,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.000984451096514517,0.000984451096514517,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0014236765303,0.00185367130013905,0.00042999476983905,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00636301886852426,0.00636301886852426,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00063188452,0.00699490338685642,0.00636301886685642,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00662482404764831,0.00662482404764831,2_4_1_67_RXN_c
0.00037007934,0.00699490338836492,0.00662482404836492,2_4_1_82_RXN_c
0.000212754779909119,0.00079718395353443,0.000584429173625311,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.0127260377343576,0.0127260377343576,2_7_1_133_RXN_c
0,0.00212100628904503,0.00212100628904503,2_7_1_134_RXN_c
0,0.0127260377364711,0.0127260377364711,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00923774137390865,0.0170905728807611,0.0263283142546697,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00636301886767692,0.00636301886767692,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.0127478283511664,0.0127478283511664,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00636301887255927,0.00636301887255927,2_7_7_15_RXN_c
0,2.40843645542554e-05,2.40843645542554e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.000984451096514517,0.000984451096514517,2KETO_3METHYLVALERATE_RXN_m
0,0.00108387266788934,0.00108387266788934,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00318150943417095,0.00318150943417095,2KETOBUTYRYL_TRANS_mc
0,0.00125823939401926,0.00125823939401926,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00165001759705774,0.00165001759705774,2OXOBUT_TRANS_mc
-0.00109702943836965,0.00165001759671668,0.00274704703508633,2OXOBUT_TRANS_pc
