minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.000762635268048107,0.000762635268048107,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00499944500244464,0.00499944500244464,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
0,0,0,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.00892562367961155,0.00892562367961155,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.00999889000502208,0.00999889000502208,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.000498941804773627,0.013332088,0.0128331461952264,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
0.00249726973117959,0.0279423793000433,0.0254451095688637,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0241482717893859,0,0.0241482717893859,1_2_1_13_RXN_p
0,0.000442196118411182,0.000442196118411182,1_2_1_2_RXN_m
0,0.000442196118489607,0.000442196118489607,1_2_1_2_RXN_p
0,0.00082405102860946,0.00082405102860946,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.0169140161094548,0.0169140161094548,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.00127909019519675,0.00127909019519675,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
1.4646245e-05,1.6187955e-05,1.54171e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.00999889000384438,0.00999889000384438,1_5_1_7_RXN_c
-0.00999889000377152,0,0.00999889000377152,1_5_1_8_RXN_c
0,0.00098965185219016,0.00098965185219016,1_5_1_9_RXN_c
0,0.00777805256598185,0.00777805256598185,1_5_5_1_RXN_m
0,0.00194422861238028,0.00194422861238028,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
4.74924e-05,0.000864361464067216,0.000816869064067216,1_8_4_9_RXN_p
0,0.00279968920168044,0.00279968920168044,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00194422861184367,0.00194422861184367,1_8_5_1_RXN_p
0,0.00162772628001044,0.00162772628001044,1_8_5_1_RXN_x
-0.000513458287514368,-2.1017325025241e-05,0.000492440962489127,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00103614105944416,0.00260473136734163,0.00364087242678579,1TRANSKETO_RXN_p
0,0.00098965185219016,0.00098965185219016,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
9.92028e-05,0.000946193464442478,0.000846990664442478,2_ISOPROPYLMALATESYN_RXN_p
0,0.00098965185219016,0.00098965185219016,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.000762635268048107,0.000762635268048107,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0007989402226,0.00110739887388124,0.000308458651281244,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00499944500252485,0.00499944500252485,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00045420507,0.00545365007327693,0.00499944500327693,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.0051950313834734,0.0051950313834734,2_4_1_67_RXN_c
0.00025861869,0.00545365007268506,0.00519503138268506,2_4_1_82_RXN_c
0.000105004165074643,0.000552922094815937,0.000447917929741294,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.00999889000590285,0.00999889000590285,2_7_1_133_RXN_c
0,0.00166648166756783,0.00166648166756783,2_7_1_134_RXN_c
0,0.00999889000567675,0.00999889000567675,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00839685501262011,0.0120409807540227,0.0204378357666428,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00499944500218343,0.00499944500218343,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.00999889000631524,0.00999889000631524,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00499944500251104,0.00499944500251104,2_7_7_15_RXN_c
0,0,0,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.000762635268048107,0.000762635268048107,2KETO_3METHYLVALERATE_RXN_m
0,0.000839655241024816,0.000839655241024816,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00249972250128394,0.00249972250128394,2KETOBUTYRYL_TRANS_mc
0,0.000989651852137285,0.000989651852137285,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00127909019522576,0.00127909019522576,2OXOBUT_TRANS_mc
-0.000818197722765035,0.00127909019533945,0.00209728791810448,2OXOBUT_TRANS_pc
0,0.00188965171462777,0.00188965171462777,2OXOGLUTARATEDEH_RXN_m
0,0,0,2OXOGLUTDECARB_RXN_m
