minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.00114225964845765,0.00114225964845765,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00447250569174921,0.00447250569174921,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-0.000164239425,-0.00014859757504837,1.56418499516297e-05,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.00671881493991231,0.00671881493991231,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.0143461302653504,0.0143461302653504,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0347643110809165,0.0381006784,0.00333636731908351,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.0120626259780465,-0.00238048150004033,0.00968214447800619,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0143461302665173,0,0.0143461302665173,1_2_1_13_RXN_p
0,0.000514170365515756,0.000514170365515756,1_2_1_2_RXN_m
0,0.00051417036563574,0.00051417036563574,1_2_1_2_RXN_p
0,0.00169982102802967,0.00169982102802967,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.00605178441579331,0.00605178441579331,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.00184573766157396,0.00184573766157396,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
9.880665e-05,0.00010920735,1.04007e-05,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.0143461302657215,0.0143461302657215,1_5_1_7_RXN_c
-0.0143461302653805,0,0.0143461302653805,1_5_1_8_RXN_c
0,0.00142312724090762,0.00142312724090762,1_5_1_9_RXN_c
0,0.00373219341806931,0.00373219341806931,1_5_5_1_RXN_m
0,0.00119824140022648,0.00119824140022648,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.00032039415,0.000792919321312979,0.000472525171312979,1_8_4_9_RXN_p
0,0.00224933034786595,0.00224933034786595,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00112466517389938,0.00112466517389938,1_8_5_1_RXN_p
0,0.00112466517399603,0.00112466517399603,1_8_5_1_RXN_x
-0.000756424334781514,-0.000141787499956081,0.000614636834825433,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00569633888011311,-0.00120652244595476,0.00448981643415835,1TRANSKETO_RXN_p
0,0.00142312724090762,0.00142312724090762,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.00066924555,0.00205713051122893,0.00138788496122893,2_ISOPROPYLMALATESYN_RXN_p
0,0.00142312724090762,0.00142312724090762,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.00114225964845765,0.00114225964845765,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.001121690783,0.00148379559619997,0.000362104813199968,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00295873453471503,0.00295873453471503,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
1.079105e-05,0.00296952558426584,0.00295873453426584,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00295873453465355,0.00295873453465355,2_4_1_67_RXN_c
1.079105e-05,0.0029695255847246,0.0029587345347246,2_4_1_82_RXN_c
0.000708382700011824,0.00111551908351433,0.000407136383502502,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.00591746907014373,0.00591746907014373,2_7_1_133_RXN_c
0,0.000986244844824186,0.000986244844824186,2_7_1_134_RXN_c
0,0.00591746906825986,0.00591746906825986,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.00216145104519683,0.0227365265196795,0.0205750754744827,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00295873453553855,0.00295873453553855,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.00622174029419648,0.00622174029419648,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00295873453442715,0.00295873453442715,2_7_7_15_RXN_c
0,0.000336299774971849,0.000336299774971849,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.00114225964845765,0.00114225964845765,2KETO_3METHYLVALERATE_RXN_m
0,0.0013518701819122,0.0013518701819122,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00147936726739317,0.00147936726739317,2KETOBUTYRYL_TRANS_mc
0,0.00142312724085514,0.00142312724085514,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00184573766159701,0.00184573766159701,2OXOBUT_TRANS_mc
-0.00149902575390115,0.0015835733692029,0.00308259912310405,2OXOBUT_TRANS_pc
