minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.000247168604890602,0.000247168604890602,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00149391538400323,0.00149391538400323,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-3.134628e-05,-2.83609200550927e-05,2.98535994490729e-06,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.00216981501193914,0.00216981501193914,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.00313712632748775,0.00313712632748775,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.00336105914142229,0.00657054305,0.00320948390857771,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.00164649385953908,0.00220717092997802,0.0038536647895171,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.00313712632760144,0,0.00313712632760144,1_2_1_13_RXN_p
0,0.000164139942228697,0.000164139942228697,1_2_1_2_RXN_m
0,0.000164139942204266,0.000164139942204266,1_2_1_2_RXN_p
0,0.000356768324815718,0.000356768324815718,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.00206407990265234,0.00206407990265234,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.000408061375953717,0.000408061375953717,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
1.8364355e-05,2.0297445e-05,1.93309e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.00313712632828356,0.00313712632828356,1_5_1_7_RXN_c
-0.00313712632714669,0,0.00313712632714669,1_5_1_8_RXN_c
0,0.000372971784906721,0.000372971784906721,1_5_1_9_RXN_c
0,0.00114817664983261,0.00114817664983261,1_5_5_1_RXN_m
0,0.000409210976796393,0.000409210976796393,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
5.95490399746268e-05,0.000221051708877025,0.000161502668902399,1_8_4_9_RXN_p
0,0.000768167973736304,0.000768167973736304,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.000384083987013444,0.000384083987013444,1_8_5_1_RXN_p
0,0.000384083986936436,0.000384083986936436,1_8_5_1_RXN_x
-0.000219726638988504,-2.6352905024396e-05,0.000193373733964108,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.000807863132673908,0.000239643630152386,0.00104750676282629,1TRANSKETO_RXN_p
0,0.000372971784906721,0.000372971784906721,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.0001243873,0.000427629338180638,0.000303242038180638,2_ISOPROPYLMALATESYN_RXN_p
0,0.000372971784906721,0.000372971784906721,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.000247168604890602,0.000247168604890602,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.00021390300415,0.000312308948541052,9.84059443910517e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00101043633576288,0.00101043633576288,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
1.426368e-05,0.00102470001506032,0.00101043633506032,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00101569515513702,0.00101569515513702,2_4_1_67_RXN_c
9.00486e-06,0.0010247000147761,0.0010156951547761,2_4_1_82_RXN_c
0.00013166107,0.000264055785591519,0.000132394715591519,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.00202087267010147,0.00202087267010147,2_7_1_133_RXN_c
0,0.000336812111677634,0.000336812111677634,2_7_1_134_RXN_c
0,0.00202087267064144,0.00202087267064144,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.000552155026596059,0.00529466610635154,0.0058468211329476,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00101043633523557,0.00101043633523557,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.00207894502989555,0.00207894502989555,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00101043633516274,0.00101043633516274,2_7_7_15_RXN_c
0,6.41852400349308e-05,6.41852400349308e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.000247168604890602,0.000247168604890602,2KETO_3METHYLVALERATE_RXN_m
0,0.00029626373871334,0.00029626373871334,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.000505218167631938,0.000505218167631938,2KETOBUTYRYL_TRANS_mc
0,0.000372971784941001,0.000372971784941001,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.000408061375992474,0.000408061375992474,2OXOBUT_TRANS_mc
-0.000314058190156175,0.000406775083888533,0.000720833274044708,2OXOBUT_TRANS_pc
