minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.0010712906051172,0.0010712906051172,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00644651962137811,0.00644651962137811,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
0,0,0,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.00739382352958273,0.00739382352958273,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.0151116941992768,0.0151116941992768,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0139860247789549,0.018586823,0.00460079822104513,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.0120407728776827,-0.00148124570000618,0.0105595271776766,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0151116941995042,0,0.0151116941995042,1_2_1_13_RXN_p
0,0.000680379220435277,0.000680379220435277,1_2_1_2_RXN_m
0,0.000680379220671934,0.000680379220671934,1_2_1_2_RXN_p
0,0.00146321330313916,0.00146321330313916,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.00774182971002802,0.00774182971002802,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.0017709089596489,0.0017709089596489,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
1.4646245e-05,1.6187955e-05,1.54171e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.015111694200499,0.015111694200499,1_5_1_7_RXN_c
-0.0151116942003,0,0.0151116942003,1_5_1_8_RXN_c
0,0.0014426987175824,0.0014426987175824,1_5_1_9_RXN_c
0,0.00425239145982502,0.00425239145982502,1_5_5_1_RXN_m
0,0.00152790887116164,0.00152790887116164,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
4.74924e-05,0.000665077991879341,0.000617585591879341,1_8_4_9_RXN_p
0,0.00297845526834781,0.00297845526834781,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00148922763397153,0.00148922763397153,1_8_5_1_RXN_p
0,0.00148922763414278,0.00148922763414278,1_8_5_1_RXN_x
-0.00074941532898265,-2.1017325025241e-05,0.000728398003957409,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00522800017188274,-0.00109196348414082,0.00413603668774193,1TRANSKETO_RXN_p
0,0.0014426987175824,0.0014426987175824,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
9.92028e-05,0.00134921335882325,0.00125001055882325,2_ISOPROPYLMALATESYN_RXN_p
0,0.0014426987175824,0.0014426987175824,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.0010712906051172,0.0010712906051172,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0007989402226,0.00118481296882133,0.000385872746221328,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00446323281936466,0.00446323281936466,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00045420507,0.00491743788948692,0.00446323281948692,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00465881919943251,0.00465881919943251,2_4_1_67_RXN_c
0.00025861869,0.00491743788950535,0.00465881919950535,2_4_1_82_RXN_c
0.000105004165032304,0.00056608335285091,0.000461079187818606,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.00723993742025186,0.00723993742025186,2_7_1_133_RXN_c
0,0.00120665623681135,0.00120665623681135,2_7_1_134_RXN_c
0,0.00723993742091722,0.00723993742091722,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00525838186899819,0.0109080267956188,0.0161664086646169,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00446323281971672,0.00446323281971672,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.00892646563915535,0.00892646563915535,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00446323281925708,0.00446323281925708,2_7_7_15_RXN_c
0,0,0,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.0010712906051172,0.0010712906051172,2KETO_3METHYLVALERATE_RXN_m
0,0.00124476725668978,0.00124476725668978,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00180998435507718,0.00180998435507718,2KETOBUTYRYL_TRANS_mc
0,0.00144269871759661,0.00144269871759661,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00177090895965648,0.00177090895965648,2OXOBUT_TRANS_mc
-0.00112448767890783,0.00171680784706041,0.00284129552596823,2OXOBUT_TRANS_pc
0,0.00394608072556979,0.00394608072556979,2OXOGLUTARATEDEH_RXN_m
0,0,0,2OXOGLUTDECARB_RXN_m
