minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.00030069794778384,0.00030069794778384,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00152724975077563,0.00152724975077563,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-3.134628e-05,-2.83609200550927e-05,2.98535994490729e-06,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.00216735521911977,0.00216735521911977,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.00385771363573895,0.00385771363573895,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0064960613709726,0.00763534805,0.0011392866790274,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.0033673012123927,-0.000509704070054795,0.00285759714233791,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.00385771363482945,0,0.00385771363482945,1_2_1_13_RXN_p
0,0.000164680582990175,0.000164680582990175,1_2_1_2_RXN_m
0,0.00016468058292802,0.00016468058292802,1_2_1_2_RXN_p
0,0.000434893726095571,0.000434893726095571,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.00200654047929797,0.00200654047929797,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.000495744883293195,0.000495744883293195,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
1.8364355e-05,2.0297445e-05,1.93309e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.00385771363585263,0.00385771363585263,1_5_1_7_RXN_c
-0.00385771363448839,0,0.00385771363448839,1_5_1_8_RXN_c
0,0.000433425609140021,0.000433425609140021,1_5_1_9_RXN_c
0,0.0011821444496425,0.0011821444496425,1_5_5_1_RXN_m
0,0.000409169714826051,0.000409169714826051,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
5.95490399746268e-05,0.000221035437302032,0.000161486397327405,1_8_4_9_RXN_p
0,0.000768090517996698,0.000768090517996698,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.000384045259172244,0.000384045259172244,1_8_5_1_RXN_p
0,0.000384045258984789,0.000384045258984789,1_8_5_1_RXN_x
-0.000221281506355808,-2.6352905024396e-05,0.000194928601331412,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00131836429134094,-4.21128667085213e-05,0.00127625142463242,1TRANSKETO_RXN_p
0,0.000433425609140021,0.000433425609140021,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.0001243873,0.000491791221598728,0.000367403921598728,2_ISOPROPYLMALATESYN_RXN_p
0,0.000433425609140021,0.000433425609140021,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.00030069794778384,0.00030069794778384,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.00021390300415,0.000320256776196506,0.000106353772046506,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00100327023981314,0.00100327023981314,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
1.426368e-05,0.00101753391937533,0.00100327023937533,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00100852905989166,0.00100852905989166,2_4_1_67_RXN_c
9.00486e-06,0.00101753392015971,0.00100852906015971,2_4_1_82_RXN_c
0.000131661070099653,0.00026451069360715,0.000132849623507496,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.00200654047949911,0.00200654047949911,2_7_1_133_RXN_c
0,0.000334423413259325,0.000334423413259325,2_7_1_134_RXN_c
0,0.00200654047973559,0.00200654047973559,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.000459965272284535,0.00528036225091455,0.00574032752319908,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00100327023974673,0.00100327023974673,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.00206461283973562,0.00206461283973562,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.0010032702398704,0.0010032702398704,2_7_7_15_RXN_c
0,6.41852400349308e-05,6.41852400349308e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.00030069794778384,0.00030069794778384,2KETO_3METHYLVALERATE_RXN_m
0,0.000360425622241002,0.000360425622241002,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.000501635120031096,0.000501635120031096,2KETOBUTYRYL_TRANS_mc
0,0.000433425609116966,0.000433425609116966,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.000495744883323823,0.000495744883323823,2OXOBUT_TRANS_mc
-0.000367587533105507,0.000482146151625784,0.000849733684731291,2OXOBUT_TRANS_pc
