minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.000999007438728042,0.000999007438728042,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.00614437170867427,0.00614437170867427,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-0.000107873010051662,-9.75993899601235e-05,1.02736200915388e-05,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.0122887434182533,0.0122887434182533,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.012288743418992,0.012288743418992,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.00271828520024333,0.027555503,0.0248372177997567,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
0.00262310939899635,0.0291441650050501,0.0265210556060538,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.020031495717717,0,0.020031495717717,1_2_1_13_RXN_p
0,0.000682177541957045,0.000682177541957045,1_2_1_2_RXN_m
0,0.00068217754197682,0.00068217754197682,1_2_1_2_RXN_p
0,0.00110859501635891,0.00110859501635891,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.0186818872674621,0.0186818872674621,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.00165394183642965,0.00165394183642965,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
7.9796865e-05,8.8196535e-05,8.39967e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.0122887434177983,0.0122887434177983,1_5_1_7_RXN_c
-0.0122887434174572,0,0.0122887434174572,1_5_1_8_RXN_c
0,0.00132548292087512,0.00132548292087512,1_5_1_9_RXN_c
0,0.00891822136931302,0.00891822136931302,1_5_5_1_RXN_m
0,0.00251863885357794,0.00251863885357794,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.000258752165,0.00126466256361964,0.00100591039861964,1_8_4_9_RXN_p
0,0.00371520149836575,0.00371520149836575,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00238947788651774,0.00238947788651774,1_8_5_1_RXN_p
0,0.00209023486117085,0.00209023486117085,1_8_5_1_RXN_x
-0.000840736406871656,-0.000114508250021572,0.000726228156850084,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00182803852067082,0.00241409238105916,0.00424213090172998,1TRANSKETO_RXN_p
0,0.00132548292087512,0.00132548292087512,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.0005404854,0.0016965778251322,0.0011560924251322,2_ISOPROPYLMALATESYN_RXN_p
0,0.00132548292087512,0.00132548292087512,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.000999007438728042,0.000999007438728042,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0016116364205,0.00209074128592107,0.000479104865421073,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00614437170958558,0.00614437170958558,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00022650375,0.00637087545964578,0.00614437170964578,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00623393200878351,0.00623393200878351,2_4_1_67_RXN_c
0.00013694345,0.00637087545898106,0.00623393200898105,2_4_1_82_RXN_c
0.000572093420048845,0.00123219332323444,0.00066009990318559,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.0122887434177667,0.0122887434177667,2_7_1_133_RXN_c
0,0.00204812390285665,0.00204812390285665,2_7_1_134_RXN_c
0,0.012288743417416,0.012288743417416,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00311250787194695,0.0254677986512206,0.0285803065231676,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00614437170854169,0.00614437170854169,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.0124885897875709,0.0124885897875709,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00614437170915338,0.00614437170915338,2_7_7_15_RXN_c
0,0.000220882830035407,0.000220882830035407,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.000999007438728042,0.000999007438728042,2KETO_3METHYLVALERATE_RXN_m
0,0.00112151872056955,0.00112151872056955,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00307218585408009,0.00307218585408009,2KETOBUTYRYL_TRANS_mc
0,0.00132548292083357,0.00132548292083357,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.00165394183648004,0.00165394183648004,2OXOBUT_TRANS_mc
-0.00129745370259116,0.00165394183648004,0.0029513955390712,2OXOBUT_TRANS_pc
