minFlux,maxFlux,fluxSpan,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,0.00134841980465006,0.00134841980465006,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,0.0082957070487309,0.0082957070487309,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-0.000107873010051662,-9.75993899601235e-05,1.02736200915388e-05,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,0.0116791487982937,0.0116791487982937,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,0.0173112718558417,0.0173112718558417,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0303899726894836,0.036609968,0.00621999531051642,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.0172507550447563,-0.00306720999503796,0.0141835450497183,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
-0.0173112718555331,0,0.0173112718555331,1_2_1_13_RXN_p
0,0.000883083321651186,0.000883083321651186,1_2_1_2_RXN_m
0,0.000883083321525197,0.000883083321525197,1_2_1_2_RXN_p
0,0.00195019393219831,0.00195019393219831,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,0.0119166218590945,0.0119166218590945,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,0.0022261647719851,0.0022261647719851,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
7.97968649632324e-05,8.8196535e-05,8.39967003676763e-06,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,0.0173112718534867,0.0173112718534867,1_5_1_7_RXN_c
-0.0173112718538277,0,0.0173112718538277,1_5_1_8_RXN_c
0,0.00198669187600828,0.00198669187600828,1_5_1_9_RXN_c
0,0.00622773921912402,0.00622773921912402,1_5_5_1_RXN_m
0,0.00223388349560645,0.00223388349560645,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.000258752165,0.00114055976964901,0.000881807604649012,1_8_4_9_RXN_p
0,0.00419343042297157,0.00419343042297157,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,0.00209671521103636,0.00209671521103636,1_8_5_1_RXN_p
0,0.00209671521103394,0.00209671521103394,1_8_5_1_RXN_x
-0.00115073160145585,-0.000114508250021572,0.00103622335143427,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00747517921013241,-0.000758768809646426,0.00671641040048598,1TRANSKETO_RXN_p
0,0.00198669187600828,0.00198669187600828,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,0,0,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.0005404854,0.00218705557204415,0.00164657017204415,2_ISOPROPYLMALATESYN_RXN_p
0,0.00198669187600828,0.00198669187600828,2_KETO_ADIPATE_DEHYDROG_RXN_m
-1000,1000,2000,2_KETOGLUTARATE_xc
0,0.00134841980465006,0.00134841980465006,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0016116364205,0.00218362123916327,0.000571984818663274,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,0.00551597386345414,0.00551597386345414,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00022650375,0.00574247761270772,0.00551597386270772,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,0.00560553416287765,0.00560553416287765,2_4_1_67_RXN_c
0.00013694345,0.00574247761306461,0.00560553416306461,2_4_1_82_RXN_c
0.000572093420146302,0.00128888186327458,0.00071678844312828,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,0,0,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
-1000,1000,2000,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,0.0110319477268301,0.0110319477268301,2_7_1_133_RXN_c
0,0.00183865795421136,0.00183865795421136,2_7_1_134_RXN_c
0,0.0110319477268191,0.0110319477268191,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
-0.00230942194275485,0.0242103383675385,0.0265197603102933,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,0.00551597386329349,0.00551597386329349,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0,0.0112317940955997,0.0112317940955997,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,0.00551597386442628,0.00551597386442628,2_7_7_15_RXN_c
0,0.000220882830035407,0.000220882830035407,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,0.00134841980465006,0.00134841980465006,2KETO_3METHYLVALERATE_RXN_m
0,0.00161625661543464,0.00161625661543464,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,0.00275798693201068,0.00275798693201068,2KETOBUTYRYL_TRANS_mc
0,0.00198669187602718,0.00198669187602718,2KG_2K_ADIPATE_mc
-1000,1000,2000,2KG_ACONITATE_mc
-1000,1000,2000,2KG_CIT_mc
-1000,1000,2000,2KG_ISOCITRATE_mc
-1000,1000,2000,2KG_MAL_mc
-1000,1000,2000,2KG_MAL_pc
-1000,1000,2000,2KG_OAA_mc
-1000,1000,2000,2KG_SUC_mc
0,0.0022261647719688,0.0022261647719688,2OXOBUT_TRANS_mc
-0.00163906146849513,0.00222616477185511,0.00386522624035024,2OXOBUT_TRANS_pc
