median,mean,std,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,5.32233871143811e-06,5.55278083734744e-05,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,3.00458126343047e-05,0.00036625925303365,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-1.3028946e-05,-1.30456753461938e-05,1.50230513816463e-07,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,0,0,1_1_1_34_RXN_c
0,9.33716800161799e-06,0.00020523120181419,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,1.51601883509879e-05,0.000369989469553067,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.022141889,0.021659925539948,0.000805918616944848,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,0,0,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.002483102,-0.00253714985586038,0.000291453514141952,1_18_1_2_RXN_p
0,-4.68509948456491e-14,4.68509948456494e-12,1_2_1_1_RXN_c
0,0,0,1_2_1_13_RXN_p
0,1.40500185978354e-05,7.05980633440276e-05,1_2_1_2_RXN_m
0,1.01859069398375e-06,2.24583408906899e-05,1_2_1_2_RXN_p
0,1.50595745538799e-05,0.000104239452191571,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,6.89177695445865e-05,0.000464805631043028,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,3.27073724696965e-05,0.00015130332881319,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
2.74691e-05,2.74690999112891e-05,3.54797006491163e-12,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,2.48218867506054e-05,0.00047247533342107,1_5_1_7_RXN_c
0,-4.46824110741447e-05,0.000486970069435552,1_5_1_8_RXN_c
0,1.98605243235393e-05,0.000122036706817432,1_5_1_9_RXN_c
0,5.13698218804806e-05,0.00027975636375087,1_5_5_1_RXN_m
0,4.16783487512013e-06,6.66514316878361e-05,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
8.71155e-05,9.07900288645056e-05,3.92636976720407e-05,1_8_4_9_RXN_p
0,1.87783161503196e-05,0.00015068621552763,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,6.13576766281873e-06,7.96037897422582e-05,1_8_5_1_RXN_p
0,4.09960331217233e-06,6.44466084489225e-05,1_8_5_1_RXN_x
-3.96253e-05,-5.38419199243218e-05,8.03855415346951e-05,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00416824475265146,-0.00426642549064393,0.000371488054705346,1TRANSKETO_RXN_p
0,1.98605243235393e-05,0.000122036706817432,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,6.56062669549351e-13,2.38812858712569e-11,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.000182545,0.00019390303783842,8.79843760496921e-05,2_ISOPROPYLMALATESYN_RXN_p
0,1.98605243235393e-05,0.000122036706817432,2_KETO_ADIPATE_DEHYDROG_RXN_m
8.66496e-05,8.08976421093664e-05,0.000116461509413224,2_KETOGLUTARATE_xc
0,5.32233871143811e-06,5.55278083734744e-05,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,3.59476732819425e-14,3.02531730017636e-12,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.0014236765303,0.0014432359988654,5.54238931284426e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,1.31796282847703e-05,0.000211803380926073,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
0.00063188452,0.00068131908991749,0.000405616661635679,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0.00026180518,0.000282425945343544,0.000273121447794228,2_4_1_67_RXN_c
0.00037007934,0.000387998063353888,0.000248462279000044,2_4_1_82_RXN_c
0.0002007314,0.000204700320460165,3.53229901423916e-05,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,0,0,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,-5.64142499794504e-13,2.18035239671048e-11,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
0,-2.3903084840507e-14,1.6901188174679e-12,2_6_1_58_RXN_c
0,0,0,2_6_1_80_RXN_c
0,1.36020944932826e-05,0.000262051584007081,2_7_1_133_RXN_c
0,2.48440166247408e-05,0.000141777976215736,2_7_1_134_RXN_c
0,1.46371921064461e-05,0.00027194565897497,2_7_1_139_RXN_c
0,-6.07305866764477e-14,5.98109768659922e-12,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.003981292921,0.00435155275712041,0.000864530622335692,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,1.15548395925383e-05,0.000198329054968909,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
2.6678318e-05,4.00155302379727e-05,0.000299437397897202,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,1.18680245735557e-05,0.000199864200957291,2_7_7_15_RXN_c
0,6.82367438650085e-07,4.22823121590332e-06,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,5.32233871143811e-06,5.55278083734744e-05,2KETO_3METHYLVALERATE_RXN_m
0,1.13580381175373e-05,8.79843760136546e-05,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,1.4391821869357e-05,0.000108913555887489,2KETOBUTYRYL_TRANS_mc
0,1.98605243235393e-05,0.000122036706817432,2KG_2K_ADIPATE_mc
0,1.34532191402285e-05,0.000107889443752047,2KG_ACONITATE_mc
