median,mean,std,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,1.10315815206266e-05,9.97813872785342e-05,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,3.52493833419786e-05,0.000430384495723488,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-0.00013731984,-0.000137491778011061,1.55436479191519e-06,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,-3.04290992604925e-12,1.20480053969255e-10,1_1_1_34_RXN_c
0,1.76946795983873e-05,0.000312789189325372,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,1.33077635674475e-05,0.00040104347631699,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0352184689,0.0345744502065982,0.00104641639577608,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,2.66422976501436e-13,1.5401205829476e-11,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.00260265775,-0.00268366415603103,0.000408512964640329,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
0,0,0,1_2_1_13_RXN_p
0,1.93868846959562e-05,8.93860616293477e-05,1_2_1_2_RXN_m
0,6.29874008897116e-07,1.90732776390239e-05,1_2_1_2_RXN_p
0,2.37941889335837e-05,0.000164351004508132,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,9.03638871080965e-05,0.00053861376539337,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,3.49156033568227e-05,0.000206586202760845,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
9.14604e-05,9.1460400250324e-05,2.12809433453758e-11,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,1.30519118440604e-13,6.02815950049464e-12,1_5_1_7_RXN_c
0,-2.55107839969211e-05,0.000186337188959303,1_5_1_8_RXN_c
0,2.55107839969211e-05,0.000186337188959303,1_5_1_9_RXN_c
0,9.38952805497159e-05,0.000417234839452854,1_5_5_1_RXN_m
0,5.75757859112096e-06,8.98928949625173e-05,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
0.0002900574,0.000295645279897025,5.51164214651759e-05,1_8_4_9_RXN_p
0,2.5707931845504e-05,0.00019669559204437,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,8.10047957247653e-06,0.000102279592095874,1_8_5_1_RXN_p
0,4.09267361872034e-06,7.29249694491303e-05,1_8_5_1_RXN_x
-0.000131935,-0.00015499061303944,0.000122562810367052,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.00306582969004471,-0.00321504196346751,0.000509626813220234,1TRANSKETO_RXN_p
0,2.55107839969211e-05,0.000186337188959303,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,9.54459224336631e-14,9.54459224336623e-12,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.000607799,0.000623259670831805,0.000128519695486161,2_ISOPROPYLMALATESYN_RXN_p
0,2.55107839969211e-05,0.000186337188959303,2_KETO_ADIPATE_DEHYDROG_RXN_m
0.0002885086,0.000274022869195775,0.000145034823495728,2_KETOGLUTARATE_xc
0,1.10315815206266e-05,9.97813872785342e-05,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.00139805668871713,0.00140543126403042,7.05612624220837e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,9.3049774182625e-06,0.000179582190120758,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
9.7223e-06,7.04329281310457e-05,0.000456902231986256,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
0,2.29927663590472e-05,0.000282506460687343,2_4_1_67_RXN_c
9.7223e-06,3.75935107639294e-05,0.000310963731677004,2_4_1_82_RXN_c
0.0006683504,0.000673369580080017,4.63499531342019e-05,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,-5.83821877288639e-16,5.83821877288629e-14,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,-5.29199429544431e-15,5.29199429544426e-13,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
0,-1.01609346744901e-13,6.04214168323011e-12,2_6_1_58_RXN_c
0,-5.83821877288639e-16,5.83821877288629e-14,2_6_1_80_RXN_c
0,2.11231548532899e-05,0.000385094620290653,2_7_1_133_RXN_c
0,3.37792416619177e-05,0.000194692038706716,2_7_1_134_RXN_c
0,2.59125889406222e-05,0.000425452816754785,2_7_1_139_RXN_c
0,0,0,2_7_1_140_RXN_c
0,-1.77630313266251e-14,1.77630313266252e-12,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.00838912695841534,0.00826326866810714,0.00127761011502766,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,1.03177469213097e-05,0.000186674248878149,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
0.00028117872,0.000295990839992898,0.00035148798139774,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,8.63717468145103e-06,0.000173275339180995,2_7_7_15_RXN_c
0,3.06556347245143e-06,2.89909055840143e-05,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,-1.77630313266251e-14,1.77630313266252e-12,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,1.10315815206266e-05,9.97813872785342e-05,2KETO_3METHYLVALERATE_RXN_m
0,1.54606709254023e-05,0.0001285196954749,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,1.88051560447504e-05,0.000150919317160216,2KETOBUTYRYL_TRANS_mc
0,2.55107839969211e-05,0.000186337188959303,2KG_2K_ADIPATE_mc
