median,mean,std,rxns
0,0,0,_BORNEOL_DEHYDROGENASE_RXN_c
0,0,0,_NEOMENTHOL_DEHYDROGENASE_RXN_c
0,0,0,__MENTHOL_DEHYDROGENASE_RXN_c
0,0,0,1_1_1_141_RXN_c
0,0,0,1_1_1_170_RXN_NADP_c
0,0,0,1_1_1_170_RXN_NAD_c
0,2.75606425227526e-06,2.36642104845829e-05,1_1_1_178_RXN_m
0,0,0,1_1_1_210_RXN_c
0,0,0,1_1_1_248_RXN_c
0,7.57751057229998e-06,8.72620166070541e-05,1_1_1_255_RXN_c
0,0,0,1_1_1_268_RXN_c
-2.4596355e-05,-2.46243609587612e-05,2.66060793815061e-07,1_1_1_271_RXN_c
0,0,0,1_1_1_285_RXN_NADP_c
0,0,0,1_1_1_285_RXN_NAD_c
0,0,0,1_1_1_288_RXN_c
0,-4.82136355759697e-11,4.51667953933316e-10,1_1_1_34_RXN_c
0,3.6595525737947e-06,6.15630449653937e-05,1_1_1_39_RXN_c
0,0,0,1_1_1_51_RXN_NAD_c
0,4.07876031948942e-06,0.000104006407330611,1_1_1_8_RXN_c
0,0,0,1_1_3_37_RXN_c
0.0067542071,0.00663219532431135,0.000200147148314022,1_10_2_2_RXN_m
0,0,0,1_14_11_18_RXN_c
0,0,0,1_14_11_20_RXN_c
0,0,0,1_14_13_117_RXN_c
0,0,0,1_14_13_118_RXN_c
0,0,0,1_14_13_36_RXN_c
0,0,0,1_14_13_42_RXN_c
0,1.41096151890179e-13,1.02250376657205e-11,1_14_13_70_RXN_c
0,0,0,1_14_13_72_RXN_NADP_c
0,0,0,1_14_13_72_RXN_NAD_c
0,0,0,1_14_13_73_RXN_c
0,0,0,1_14_13_77_RXN_c
0,0,0,1_14_13_78_RXN_c
0,0,0,1_14_13_79_RXN_c
0,0,0,1_14_13_8_RXN_c
0,0,0,1_14_13_87_RXN_NADP_c
0,0,0,1_14_13_87_RXN_NAD_c
0,0,0,1_14_13_93_RXN_c
0,0,0,1_14_21_6_RXN_NADP_c
0,0,0,1_14_21_6_RXN_NAD_c
0,0,0,1_14_99_33_RXN_NADP_c
0,0,0,1_14_99_33_RXN_NAD_c
-0.00049278875,-0.000508615901127549,7.90632327710806e-05,1_18_1_2_RXN_p
0,0,0,1_2_1_1_RXN_c
0,0,0,1_2_1_13_RXN_p
0,3.4915740504562e-06,1.66832039698716e-05,1_2_1_2_RXN_m
0,2.26167741667034e-07,5.05408068423935e-06,1_2_1_2_RXN_p
0,5.70748345376836e-06,3.72359648949416e-05,1_2_1_25_RXN_m
0,0,0,1_2_1_42_RXN_c
0,0,0,1_2_1_65_RXN_c
0,1.78488206441363e-05,9.90690182728319e-05,1_2_1_9_RXN_c
0,0,0,1_2_3_14_RXN_c
0,8.38324731576199e-06,4.83909163108322e-05,1_2_7_1_Pyruvic_ferredoxin_oxidoredutase_m
0,0,0,1_3_1_2_RXN_c
0,0,0,1_3_7_4_RXN_c
1.6999e-05,1.69990079678144e-05,7.53976605681666e-11,1_5_1_20_RXN_c
0,0,0,1_5_1_25_RXN_NADP_c
0,0,0,1_5_1_25_RXN_NAD_c
0,7.44807887827975e-06,0.000140977214100428,1_5_1_7_RXN_c
0,-1.23916204298018e-05,0.000145426046598571,1_5_1_8_RXN_c
0,4.94354155152201e-06,3.6712494784659e-05,1_5_1_9_RXN_c
0,2.20464415617463e-05,8.01351677770569e-05,1_5_5_1_RXN_m
0,8.43886326379353e-07,1.51390056063829e-05,1_6_5_4_RXN_x
0,0,0,1_8_3_5_RXN_c
5.39106e-05,5.49973362144756e-05,1.07220640043166e-05,1_8_4_9_RXN_p
0,5.03849269754366e-06,3.92436370963769e-05,1_8_5_1_RXN_c
0,0,0,1_8_5_1_RXN_m
0,1.84602798544268e-06,2.16931235881298e-05,1_8_5_1_RXN_p
0,1.05505246237048e-06,1.63121836107157e-05,1_8_5_1_RXN_x
-2.45217e-05,-2.84629340905958e-05,2.20793465338409e-05,10_FORMYL_THF_pc
0,0,0,12_ALPHA_L_FUCOSIDASE_RXN_c
0,0,0,12_OXOPHYTODIENOATE_REDUCTASE_RXN_c
-0.000512456017368931,-0.000552840302453593,0.000111974434802039,1TRANSKETO_RXN_p
0,4.94354155152201e-06,3.6712494784659e-05,2_AMINOADIPATE_AMINOTRANSFERASE_RXN_c
0,0,0,2_CARBOXY_D_ARABINITOL_1_PHOSPHATASE_RXN_c
0,-6.20195846173637e-16,6.20195846173636e-14,2_DEHYDROPANTOATE_REDUCT_RXN_c
0,0,0,2_HEXADECENAL_REDUCTASE_RXN_c
0,0,0,2_HYDROXYBIPHENYL_3_MONOOXYGENASE_RXN_c
0.000112966,0.000116930870491665,3.08407587705116e-05,2_ISOPROPYLMALATESYN_RXN_p
0,4.94354155152201e-06,3.6712494784659e-05,2_KETO_ADIPATE_DEHYDROG_RXN_m
5.36225e-05,5.04534406632678e-05,3.02812329978267e-05,2_KETOGLUTARATE_xc
0,2.75606424889483e-06,2.36642104849766e-05,2_MEBUCOA_ETF_RXN_m
0,0,0,2_OCTAPRENYL_6_OHPHENOL_METHY_RXN_c
0,0,0,2_OCTAPRENYLPHENOL_HYDROX_RXN_c
0,0,0,2_1_1_103_RXN_c
0,0,0,2_1_1_114_RXN_c
0,0,0,2_1_1_121_RXN_c
0,0,0,2_1_1_139_RXN_c
0,0,0,2_1_1_140_RXN_c
0,0,0,2_1_1_142_RXN_c
0,0,0,2_1_1_143_RXN_c
0,0,0,2_1_1_145_RXN_c
0,0,0,2_1_1_146_RXN_c
0,0,0,2_1_1_64_RXN_c
0,0,0,2_1_1_69_RXN_c
0,0,0,2_1_1_88_RXN_c
0,0,0,2_3_1_103_RXN_c
0,0,0,2_3_1_133_RXN_c
0,0,0,2_3_1_150_RXN_c
0,0,0,2_3_1_151_RXN_c
0,0,0,2_3_1_156_RXN_c
0,0,0,2_3_1_160_RXN_c
0,0,0,2_3_1_162_RXN_c
0,0,0,2_3_1_167_RXN_c
0,0,0,2_3_1_172_RXN_c
0,0,0,2_3_1_179_RXN_c
0.000218806620269133,0.000221049172881438,1.40305942605814e-05,2_3_1_180_RXN_p
0,0,0,2_3_1_99_RXN_c
0,1.98648612807728e-06,3.63882740983086e-05,2_4_1_111_RXN_c
0,0,0,2_4_1_114_RXN_c
0,0,0,2_4_1_121_RXN_c
1.426368e-05,2.5355135509494e-05,8.5508147989501e-05,2_4_1_123_RXN_c
0,0,0,2_4_1_126_RXN_c
0,0,0,2_4_1_194_RXN_c
0,0,0,2_4_1_195_RXN_c
0,0,0,2_4_1_210_RXN_c
0,0,0,2_4_1_218_RXN_c
5.25882e-06,9.64845257026934e-06,5.41335737493272e-05,2_4_1_67_RXN_c
9.00486e-06,1.40961996825439e-05,5.84165470376234e-05,2_4_1_82_RXN_c
0.0001242208,0.000125266902580913,9.28194528475274e-06,2_5_1_19_RXN_p
0,0,0,2_5_1_32_RXN_c
0,0,0,2_5_1_39_RXN_c
0,0,0,2_5_1_41_RXN_c
0,-7.68392238908329e-15,7.6839223890833e-13,2_5_1_43_RXN_c
0,0,0,2_5_1_64_RXN_c
0,-5.84709275735054e-14,5.84709275735043e-12,2_6_1_18_RXN_c
0,0,0,2_6_1_22_RXN_c
0,0,0,2_6_1_49_RXN_c
0,0,0,2_6_1_58_RXN_c
0,-7.68392238908329e-15,7.6839223890833e-13,2_6_1_80_RXN_c
0,5.16011870973813e-06,8.35531598914164e-05,2_7_1_133_RXN_c
0,7.21517053390317e-06,3.9425602419107e-05,2_7_1_134_RXN_c
0,3.39447423257817e-06,6.78079636583397e-05,2_7_1_139_RXN_c
0,-1.25735278561791e-15,1.25735278561792e-13,2_7_1_140_RXN_c
0,0,0,2_7_1_148_RXN_p
0,0,0,2_7_1_151_RXN_c
0,0,0,2_7_1_152_RXN_c
0.00145845381451,0.00142939187846138,0.000235432868116403,2_7_1_90_RXN_c
0,0,0,2_7_4_24_RXN_c
0,2.33779508397974e-06,3.95835431525906e-05,2_7_7_1_RXN_c
0,0,0,2_7_7_11_RXN_c
5.0363965e-05,5.26610660249596e-05,5.92951135049262e-05,2_7_7_13_RXN_c
0,0,0,2_7_7_14_RXN_c
0,2.73402405379105e-06,4.27514958908842e-05,2_7_7_15_RXN_c
0,3.42209827830171e-07,4.16956458441247e-06,2_7_7_34_RXN_c
0,0,0,2_7_7_44_RXN_c
0,0,0,2_7_7_57_RXN_c
0,0,0,2_7_7_60_RXN_p
0,0,0,2_8_2_26_RXN_c
0,0,0,2_8_2_27_RXN_c
0,0,0,2_8_2_28_RXN_c
0,0,0,23_DIMETHYLMALATE_LYASE_RXN_c
0,2.75606424889483e-06,2.36642104849766e-05,2KETO_3METHYLVALERATE_RXN_m
0,3.96487251394859e-06,3.0840758510482e-05,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m
0,3.80179118281513e-06,2.99249982695314e-05,2KETOBUTYRYL_TRANS_mc
